427	42.7	80.28571
428	42.8	64.28571
429	42.9	58.03571
430	43	55.53571
431	43.1	64.53571
432	43.2	61.28571
433	43.3	71.28571
434	43.4	66.03571
435	43.5	63.28571
436	43.6	73.78571
437	43.7	59.28571
438	43.8	63.78571
439	43.9	51.28571
440	44	54.03571
441	44.1	82.28571
442	44.2	59.53571
443	44.3	59.03571
444	44.4	58.53571
445	44.5	57.28571
446	44.6	66.28571
447	44.7	59.78571
448	44.8	49.28571
449	44.9	47.53571
450	45	63.53571
451	45.1	67.03571
452	45.2	55.53571
453	45.3	48.28571
454	45.4	59.53571
455	45.5	33.03571
456	45.6	53.78571
457	45.7	69.28571
458	45.8	56.53571
459	45.9	52.53571
460	46	52.03571
461	46.1	47.28571
462	46.2	58.03571
463	46.3	45.03571
464	46.4	58.78571
465	46.5	61.53571
466	46.6	48.53571
467	46.7	51.03571
468	46.8	41.78571
469	46.9	70.78571
470	47	56.03571
471	47.1	54.03571
472	47.2	28.53571
473	47.3	44.78571
474	47.4	76.28571
475	47.5	59.28571
476	47.6	59.28571
477	47.7	54.53571
478	47.8	58.03571
479	47.9	55.53571
480	48	52.53571
481	48.1	47.28571
482	48.2	42.78571
483	48.3	50.03571
484	48.4	40.78571
485	48.5	68.53571
486	48.6	46.53571
487	48.7	38.03571
488	48.8	38.53571
489	48.9	60.78571
490	49	50.78571
491	49.1	43.28571
492	49.2	56.53571
493	49.3	54.28571
494	49.4	48.03571
495	49.5	39.53571
496	49.6	51.28571
497	49.7	55.53571
498	49.8	38.28571
499	49.9	28.78571
500	50	33.03571
501	50.1	53.78571
502	50.2	55.03571
503	50.3	58.28571
504	50.4	46.03571
505	50.5	40.03571
506	50.6	39.03571
507	50.7	39.28571
508	50.8	43.53571
509	50.9	38.53571
510	51	22.28571
511	51.1	40.03571
512	51.2	50.78571
513	51.3	32.03571
514	51.4	31.78571
515	51.5	48.03571
516	51.6	51.78571
517	51.7	35.53571
518	51.8	39.03571
519	51.9	34.78571
520	52	18.03571
521	52.1	52.78571
522	52.2	50.78571
523	52.3	32.03571
524	52.4	44.78571
525	52.5	21.03571
526	52.6	36.03571
527	52.7	29.03571
528	52.8	38.28571
529	52.9	29.53571
530	53	34.53571
531	53.1	35.03571
532	53.2	50.53571
533	53.3	26.53571
534	53.4	31.53571
535	53.5	49.28571
536	53.6	13.28571
537	53.7	42.53571
538	53.8	31.53571
539	53.9	37.78571
540	54	44.78571
541	54.1	25.78571
542	54.2	21.03571
543	54.3	65.53571
544	54.4	36.28571
545	54.5	43.28571
546	54.6	33.78571
547	54.7	40.53571
548	54.8	29.78571
549	54.9	27.78571
550	55	36.28571
551	55.1	41.28571
552	55.2	39.03571
553	55.3	33.78571
554	55.4	17.28571
555	55.5	37.78571
556	55.6	41.28571
557	55.7	53.28571
558	55.8	41.53571
559	55.9	47.78571
560	56	27.03571
561	56.1	33.28571
562	56.2	27.03571
563	56.3	44.28571
564	56.4	35.28571
565	56.5	21.53571
566	56.6	42.78571
567	56.7	31.03571
568	56.8	23.78571
569	56.9	38.03571
570	57	31.03571
571	57.1	50.28571
572	57.2	41.78571
573	57.3	29.53571
574	57.4	16.78571
575	57.5	21.53571
576	57.6	38.78571
577	57.7	29.53571
578	57.8	34.53571
579	57.9	34.03571
580	58	22.78571
581	58.1	17.03571
582	58.2	26.53571
583	58.3	31.53571
584	58.4	25.28571
585	58.5	52.03571
586	58.6	17.78571
587	58.7	33.53571
588	58.8	31.28571
589	58.9	9.03571
590	59	48.28571
591	59.1	32.53571
592	59.2	38.78571
593	59.3	36.03571
594	59.4	38.28571
595	59.5	15.78571
596	59.6	31.53571
597	59.7	20.03571
598	59.8	20.28571
599	59.9	38.53571
600	60	15.28571
601	60.1	24.53571
602	60.2	34.53571
603	60.3	31.28571
604	60.4	47.28571
605	60.5	39.53571
606	60.6	32.03571
607	60.7	44.03571
608	60.8	18.28571
609	60.9	32.53571
610	61	11.78571
611	61.1	35.53571
612	61.2	40.78571
613	61.3	12.53571
614	61.4	1.28571
615	61.5	33.03571
616	61.6	22.53571
617	61.7	34.78571
618	61.8	31.28571
619	61.9	16.78571
620	62	21.03571
621	62.1	17.53571
622	62.2	33.28571
623	62.3	23.53571
624	62.4	23.03571
625	62.5	15.53571
626	62.6	11.53571
627	62.7	30.78571
628	62.8	20.53571
629	62.9	8.53571
630	63	28.53571
631	63.1	17.28571
632	63.2	13.53571
633	63.3	35.53571
634	63.4	21.03571
635	63.5	49.53571
636	63.6	12.78571
637	63.7	9.03571
638	63.8	18.53571
639	63.9	5.78571
640	64	29.28571
641	64.1	9.78571
642	64.2	40.78571
643	64.3	20.03571
644	64.4	27.78571
645	64.5	2.53571
646	64.6	17.28571
647	64.7	38.03571
648	64.8	27.53571
649	64.9	22.03571
650	65	32.03571
651	65.1	12.78571
652	65.2	29.53571
653	65.3	17.28571
654	65.4	14.28571
655	65.5	16.03571
656	65.6	1.53571
657	65.7	31.03571
658	65.8	-3.46429
659	65.9	33.03571
660	66	22.53571
661	66.1	20.28571
662	66.2	3.78571
663	66.3	14.28571
664	66.4	9.28571
665	66.5	21.78571
666	66.6	33.53571
667	66.7	33.28571
668	66.8	-1.71429
669	66.9	28.03571
670	67	46.03571
671	67.1	-0.71429
672	67.2	31.03571
673	67.3	17.03571
674	67.4	12.53571
675	67.5	21.03571
676	67.6	3.28571
677	67.7	26.53571
678	67.8	28.53571
679	67.9	26.03571
680	68	25.28571
681	68.1	36.28571
682	68.2	17.78571
683	68.3	34.03571
684	68.4	17.03571
685	68.5	14.28571
686	68.6	18.28571
687	68.7	14.03571
688	68.8	16.78571
689	68.9	6.28571
690	69	27.03571
691	69.1	13.78571
692	69.2	33.53571
693	69.3	18.53571
694	69.4	28.53571
695	69.5	-0.96429
696	69.6	5.28571
697	69.7	6.78571
698	69.8	14.28571
699	69.9	19.28571
700	70	18.78571
701	70.1	24.28571
702	70.2	21.03571
703	70.3	13.78571
704	70.4	9.03571
705	70.5	11
706	70.6	15.78571
707	70.7	9.53571
708	70.8	-3.96429
709	70.9	11.03571
710	71	18.28571
711	71.1	24.78571
712	71.2	23.28571
713	71.3	13.03571
714	71.4	22.28571
715	71.5	5.78571
716	71.6	31.03571
717	71.7	12.28571
718	71.8	2.28571
719	71.9	7.03571
720	72	26.03571
721	72.1	3.03571
722	72.2	14.53571
723	72.3	12.28571
724	72.4	24.53571
725	72.5	12.28571
726	72.6	2.78571
727	72.7	23.53571
728	72.8	38.03571
729	72.9	9.53571
730	73	15.78571
731	73.1	22.28571
732	73.2	34.28571
733	73.3	-3.46429
734	73.4	8.78571
735	73.5	20.28571
736	73.6	28.78571
737	73.7	12.03571
738	73.8	1.78571
739	73.9	2.53571
740	74	3.78571
741	74.1	6.28571
742	74.2	4.53571
743	74.3	15.53571
744	74.4	9.03571
745	74.5	11.78571
746	74.6	15.78571
747	74.7	16.28571
748	74.8	16.28571
749	74.9	10.78571
750	75	19.28571
