319	31.9	355
320	32	359
321	32.1	354
322	32.2	366
323	32.3	358
324	32.4	322
325	32.5	348
326	32.6	352
327	32.7	360
328	32.8	402
329	32.9	356
330	33	353
331	33.1	360
332	33.2	377
333	33.3	380
334	33.4	349
335	33.5	360
336	33.6	378
337	33.7	388
338	33.8	349
339	33.9	354
340	34	356
341	34.1	362
342	34.2	355
343	34.3	347
344	34.4	364
345	34.5	369
346	34.6	361
347	34.7	314
348	34.8	338
349	34.9	356
350	35	362
351	35.1	352
352	35.2	338
353	35.3	345
354	35.4	339
355	35.5	300
356	35.6	349
357	35.7	336
358	35.8	318
359	35.9	332
360	36	357
361	36.1	307
362	36.2	318
363	36.3	343
364	36.4	324
365	36.5	313
366	36.6	341
367	36.7	328
368	36.8	359
369	36.9	317
370	37	352
371	37.1	311
372	37.2	316
373	37.3	315
374	37.4	330
375	37.5	330
376	37.6	331
377	37.7	307
378	37.8	324
379	37.9	325
380	38	304
381	38.1	302
382	38.2	332
383	38.3	306
384	38.4	328
385	38.5	304
386	38.6	335
387	38.7	325
388	38.8	309
389	38.9	315
390	39	311
391	39.1	301
392	39.2	298
393	39.3	293
394	39.4	326
395	39.5	383
396	39.6	288
397	39.7	303
398	39.8	303
399	39.9	327
400	40	310
401	40.1	344
402	40.2	308
403	40.3	3.21E+02
404	40.4	298
405	40.5	288
406	40.6	316
407	40.7	304
408	40.8	319
409	40.9	320
410	41	308
411	41.1	277
412	41.2	307
413	41.3	252
414	41.4	306
415	41.5	305
416	41.6	298
417	41.7	260
418	41.8	322
419	41.9	310
420	42	309
421	42.1	282
422	42.2	297
423	42.3	291
424	42.4	298
425	42.5	284
426	42.6	261
427	42.7	302
428	42.8	288
429	42.9	293
430	43  	267
431	43.1	286
432	43.2	280
433	43.3	269
434	43.4	287
435	43.5	293
436	43.6	298
437	43.7	279
438	43.8	281
439	43.9	268
440	44	292
441	44.1	281
442	44.2	291
443	44.3	278
444	44.4	281
445	44.5	254
446	44.6	261
447	44.7	279
448	44.8	297
449	44.9	291
450	45	291
451	45.1	267
452	45.2	275
453	45.3	299
454	45.4	277
455	45.5	286
456	45.6	250
457	45.7	254
458	45.8	257
459	45.9	282
460	46	255
461	46.1	261
462	46.2	241
463	46.3	277
464	46.4	230
465	46.5	256
466	46.6	284
467	46.7	276
468	46.8	281
469	46.9	255
470	47	265
471	47.1	273
472	47.2	279
473	47.3	270
474	47.4	258
475	47.5	271
476	47.6	277
477	47.7	256
478	47.8	258
479	47.9	260
480	48	279
481	48.1	252
482	48.2	249
483	48.3	231
484	48.4	279
485	48.5	249
486	48.6	269
487	48.7	271
488	48.8	250
489	48.9	273
490	49	289
491	49.1	232
492	49.2	264
493	49.3	256
494	49.4	257
495	49.5	254
496	49.6	252
497	49.7	263
498	49.8	261
499	49.9	251
500	50  	252
501	50.1	264
502	50.2	217
503	50.3	245
504	50.4	247
505	50.5	259
506	50.6	248
507	50.7	238
508	50.8	259
509	50.9	275
510	51  	250
511	51.1	236
512	51.2	276
513	51.3	268
514	51.4	232
515	51.5	255
516	51.6	254
517	51.7	241
518	51.8	254
519	51.9	268
520	52  	246
521	52.1	247
522	52.2	244
523	52.3	216
524	52.4	245
525	52.5	251
526	52.6	235
527	52.7	260
528	52.8	225
529	52.9	214
530	53	212
531	53.1	257
532	53.2	263
533	53.3	226
534	53.4	221
535	53.5	227
536	53.6	253
537	53.7	248
538	53.8	215
539	53.9	225
540	54  	258
541	54.1	230
542	54.2	226
543	54.3	244
544	54.4	230
545	54.5	212
546	54.6	238
547	54.7	234
548	54.8	246
549	54.9	234
550	55	226
551	55.1	209
552	55.2	224
553	55.3	234
554	55.4	236
555	55.5	228
556	55.6	246
557	55.7	250
558	55.8	213
559	55.9	249
560	56	265
561	56.1	245
562	56.2	224
563	56.3	229
564	56.4	230
565	56.5	207
566	56.6	211
567	56.7	229
568	56.8	229
569	56.9	209
570	57	230
571	57.1	222
572	57.2	199
573	57.3	216
574	57.4	229
575	57.5	209
576	57.6	216
577	57.7	211
578	57.8	210
579	57.9	227
580	58	224
581	58.1	218
582	58.2	223
583	58.3	223
584	58.4	210
585	58.5	247
586	58.6	225
587	58.7	236
588	58.8	214
589	58.9	213
590	59  	228
591	59.1	225
592	59.2	225
593	59.3	211
594	59.4	186
