453	452	162
454	453	157
455	454	146
456	455	135
457	456	164
458	457	151
459	458	175
460	459	161
461	460	186
462	461	152
463	462	170
464	463	189
465	464	152
466	465	144
467	466	148
468	467	153
469	468	158
470	469	171
471	470	176
472	471	169
473	472	152
474	473	134
475	474	148
476	475	148
477	476	160
478	477	156
479	478	161
480	479	168
481	480	176
482	481	161
483	482	147
484	483	157
485	484	159
486	485	153
487	486	159
488	487	150
489	488	165
490	489	155
491	490	144
492	491	147
493	492	151
494	493	153
495	494	168
496	495	147
497	496	149
498	497	155
499	498	160
500	499	150
501	500	165
502	501	166
503	502	151
504	503	151
505	504	128
506	505	127
507	506	156
508	507	146
509	508	152
510	509	161
511	510	162
512	511	175
513	512	146
514	513	167
515	514	151
516	515	136
517	516	142
518	517	146
519	518	143
520	519	140
521	520	158
522	521	187
523	522	130
524	523	146
525	524	172
526	525	126
527	526	153
528	527	136
529	528	157
530	529	151
531	530	149
532	531	170
533	532	151
534	533	112
535	534	128
536	535	150
537	536	104
538	537	127
539	538	152
540	539	131
541	540	156
542	541	137
543	542	134
544	543	147
545	544	125
546	545	126
547	546	141
548	547	147
549	548	138
550	549	164
551	550	145
552	551	153
553	552	151
554	553	135
555	554	136
556	555	128
557	556	143
558	557	166
559	558	136
560	559	117
561	560	122
562	561	146
563	562	143
564	563	141
565	564	155
566	565	161
567	566	135
568	567	112
569	568	126
570	569	134
571	570	115
572	571	133
573	572	116
574	573	137
575	574	116
576	575	141
577	576	130
578	577	110
579	578	169
580	579	116
581	580	108
582	581	114
583	582	147
584	583	127
585	584	139
586	585	145
587	586	131
588	587	137
589	588	124
590	589	132
591	590	150
592	591	135
593	592	143
594	593	113
595	594	133
596	595	127
597	596	124
598	597	118
599	598	122
600	599	119
601	600	140
602	601	128
603	602	119
604	603	127
605	604	143
606	605	116
607	606	126
608	607	127
609	608	149
610	609	111
611	610	119
612	611	121
613	612	154
614	613	133
615	614	147
616	615	118
617	616	114
618	617	109
619	618	125
620	619	159
621	620	136
622	621	134
623	622	144
624	623	95
625	624	142
626	625	128
627	626	136
628	627	140
629	628	128
630	629	126
631	630	117
632	631	113
633	632	122
634	633	125
635	634	134
636	635	112
637	636	113
638	637	130
639	638	135
640	639	149
641	640	112
642	641	127
643	642	125
644	643	138
645	644	127
646	645	123
647	646	130
648	647	120
649	648	126
650	649	160
651	650	127
652	651	99
653	652	127
654	653	110
655	654	112
656	655	113
657	656	94
658	657	153
659	658	116
660	659	125
661	660	147
662	661	110
663	662	120
664	663	125
665	664	131
666	665	117
667	666	136
668	667	133
669	668	111
670	669	125
671	670	98
672	671	139
673	672	149
674	673	139
675	674	166
676	675	130
677	676	131
678	677	135
679	678	115
680	679	137
681	680	141
682	681	133
683	682	100
684	683	112
685	684	126
686	685	126
687	686	118
688	687	122
689	688	91
690	689	99
691	690	133
692	691	121
693	692	133
694	693	115
695	694	127
696	695	137
697	696	109
698	697	117
699	698	134
700	699	124
701	700	118
702	701	131
703	702	105
704	703	124
705	704	123
706	705	118
707	706	129
708	707	110
709	708	101
710	709	121
711	710	113
712	711	138
713	712	113
714	713	117
715	714	116
716	715	123
717	716	113
718	717	120
719	718	99
720	719	100
721	720	117
722	721	108
723	722	123
724	723	111
725	724	112
726	725	142
727	726	96
728	727	94
729	728	131
730	729	90
731	730	88
732	731	122
733	732	116
734	733	103
735	734	107
736	735	127
737	736	129
738	737	107
739	738	130
740	739	133
741	740	88
742	741	96
743	742	100
744	743	108
745	744	107
746	745	125
747	746	96
748	747	105
749	748	118
750	749	129
751	750	111
752	751	117
753	752	117
754	753	117
755	754	119
756	755	122
757	756	135
758	757	112
759	758	83
760	759	103
761	760	139
762	761	102
763	762	105
764	763	121
765	764	127
766	765	82
767	766	109
768	767	111
769	768	125
770	769	118
771	770	133
772	771	122
773	772	110
774	773	134
775	774	157
776	775	109
777	776	107
778	777	124
779	778	120
780	779	137
781	780	113
782	781	112
783	782	126
784	783	98
785	784	123
786	785	112
787	786	119
788	787	129
789	788	108
790	789	84
791	790	106
792	791	120
793	792	98
794	793	94
795	794	105
796	795	100
797	796	130
798	797	92
799	798	117
800	799	99
